"user_id,""gym_id"",""checkin_time"",""checkout_time"",""workout_type"",""calories_burned"",""first_name"",""last_name"",""age"",""gender"",""birthdate"",""user_location"",""subscription_plan"""
"user_2656,gym_8,""2023-01-28 07:03:00"",""2023-01-28 08:48:00"",Cardio,346,Emily,Jones,25,Female,""1972-11-24"",Denver,Student"
"user_2386,gym_3,""2023-06-29 07:25:00"",""2023-06-29 09:29:00"",Cardio,995,Jessica,Brown,33,Male,""1990-09-10"",Atlanta,Basic"
"user_2838,gym_8,""2023-04-01 14:40:00"",""2023-04-01 17:18:00"",Pilates,549,Linda,Smith,41,Male,""1989-10-15"",Detroit,Student"
"user_4433,gym_8,""2023-02-01 06:34:00"",""2023-02-01 08:41:00"",Yoga,1470,Chris,Garcia,40,Male,""1969-07-26"",Detroit,Student"
"user_3306,gym_7,""2023-04-22 12:06:00"",""2023-04-22 13:03:00"",CrossFit,1725,Emily,Wilson,43,Female,""1987-02-02"",Detroit,Student"
"user_3321,gym_2,""2023-03-07 18:40:00"",""2023-03-07 20:01:00"",CrossFit,1241,Laura,Davis,62,Male,""1982-09-20"",Las Vegas,Pro"
"user_3877,gym_4,""2023-02-16 09:14:00"",""2023-02-16 10:00:00"",Cardio,758,Jessica,Miller,35,Female,""2003-06-29"",Miami,Pro"
"user_3527,gym_4,""2023-01-12 11:07:00"",""2023-01-12 13:26:00"",Pilates,592,David,Brown,48,Female,""2002-06-24"",Austin,Pro"
"user_4159,gym_8,""2023-09-09 07:41:00"",""2023-09-09 10:20:00"",Swimming,659,Robert,Brown,30,Female,""1973-10-27"",Orlando,Pro"
"user_4915,gym_5,""2023-06-07 07:40:00"",""2023-06-07 09:31:00"",Weightlifting,1849,John,Smith,63,Non-binary,""1974-07-30"",Seattle,Student"
"user_2305,gym_2,""2023-03-07 10:05:00"",""2023-03-07 12:07:00"",Yoga,887,Chris,Williams,28,Female,""2000-11-25"",Detroit,Student"
"user_1272,gym_1,""2023-07-26 08:45:00"",""2023-07-26 09:59:00"",Yoga,1958,Daniel,Miller,31,Male,""1982-12-03"",Detroit,Pro"
"user_1288,gym_3,""2023-10-09 11:21:00"",""2023-10-09 12:17:00"",Yoga,1888,John,Moore,38,Non-binary,""1992-04-09"",Boston,Basic"
"user_4945,gym_7,""2023-05-19 15:29:00"",""2023-05-19 17:12:00"",Weightlifting,1156,John,Jones,22,Female,""1991-08-09"",Orlando,Pro"
"user_361,gym_8,""2023-01-22 09:00:00"",""2023-01-22 11:02:00"",Pilates,1306,David,Brown,41,Male,""1974-08-18"",Las Vegas,Basic"
"user_1975,gym_6,""2023-07-23 12:03:00"",""2023-07-23 13:50:00"",Pilates,242,Emily,Davis,32,Male,""1973-08-06"",Seattle,Student"
"user_2928,gym_5,""2023-02-02 08:13:00"",""2023-02-02 10:37:00"",Yoga,708,Michael,Miller,39,Female,""1973-08-12"",Austin,Pro"
"user_3465,gym_10,""2023-02-28 14:22:00"",""2023-02-28 17:03:00"",Cardio,1299,Jane,Miller,54,Female,""2004-10-31"",Austin,Pro"
"user_2227,gym_4,""2023-06-13 14:21:00"",""2023-06-13 16:49:00"",Pilates,874,John,Williams,52,Female,""1980-09-24"",Orlando,Student"
"user_1851,gym_5,""2023-07-14 08:39:00"",""2023-07-14 09:25:00"",Weightlifting,771,Sarah,Garcia,29,Non-binary,""1979-11-04"",Austin,Basic"
"user_2547,gym_8,""2023-05-19 08:50:00"",""2023-05-19 10:53:00"",Yoga,522,Laura,Miller,55,Male,""1966-11-15"",Detroit,Student"
"user_2725,gym_10,""2023-01-18 07:22:00"",""2023-01-18 09:40:00"",Pilates,375,David,Davis,24,Male,""1960-01-20"",San Francisco,Pro"
"user_3675,gym_9,""2023-02-11 14:42:00"",""2023-02-11 15:18:00"",Pilates,314,Michael,Rodriguez,46,Male,""1974-01-05"",Las Vegas,Student"
"user_3906,gym_7,""2023-03-29 06:47:00"",""2023-03-29 08:56:00"",Pilates,1074,Michael,Martinez,25,Male,""1987-10-28"",Miami,Student"
"user_3776,gym_9,""2023-01-22 11:29:00"",""2023-01-22 12:06:00"",Weightlifting,704,Linda,Garcia,27,Male,""1970-11-14"",Seattle,Basic"
"user_4388,gym_5,""2023-05-19 20:37:00"",""2023-05-19 21:59:00"",Pilates,492,Robert,Moore,37,Non-binary,""2005-08-04"",Detroit,Student"
"user_4684,gym_7,""2023-07-23 13:58:00"",""2023-07-23 16:33:00"",Pilates,1498,Michael,Miller,59,Female,""1985-02-11"",Miami,Pro"
"user_818,gym_4,""2023-02-28 17:17:00"",""2023-02-28 19:25:00"",Pilates,368,Robert,Johnson,30,Male,""1992-04-18"",Orlando,Basic"
"user_2147,gym_7,""2023-01-06 10:52:00"",""2023-01-06 11:24:00"",CrossFit,806,John,Brown,36,Female,""1966-04-06"",Orlando,Student"
"user_181,gym_8,""2023-07-23 06:01:00"",""2023-07-23 07:19:00"",Weightlifting,1053,David,Martinez,44,Female,""1968-01-21"",Miami,Basic"
"user_4470,gym_9,""2023-08-10 18:40:00"",""2023-08-10 21:34:00"",Pilates,1256,Linda,Moore,27,Female,""1992-11-01"",Boston,Basic"
"user_4720,gym_1,""2023-04-07 19:47:00"",""2023-04-07 20:42:00"",Weightlifting,1083,David,Smith,31,Male,""1985-12-30"",Atlanta,Student"
"user_4959,gym_6,""2023-07-25 19:40:00"",""2023-07-25 20:56:00"",Pilates,721,Linda,Martinez,28,Female,""1997-03-14"",Las Vegas,Pro"
"user_442,gym_10,""2023-01-31 08:54:00"",""2023-01-31 10:57:00"",Yoga,700,Jane,Smith,49,Male,""1960-03-10"",Denver,Basic"
"user_2293,gym_4,""2023-01-21 10:07:00"",""2023-01-21 10:56:00"",CrossFit,819,Emily,Garcia,61,Female,""1992-07-15"",Boston,Pro"
"user_1663,gym_6,""2023-08-10 11:20:00"",""2023-08-10 13:31:00"",Pilates,771,David,Williams,55,Female,""2003-04-22"",Austin,Student"
"user_871,gym_5,""2023-07-05 11:03:00"",""2023-07-05 13:59:00"",Weightlifting,977,Emily,Williams,52,Male,""1981-01-18"",Miami,Pro"
"user_2875,gym_1,""2023-02-14 06:46:00"",""2023-02-14 08:18:00"",Cardio,637,Sarah,Jones,31,Male,""1975-08-24"",Detroit,Student"
"user_2500,gym_6,""2023-09-23 07:11:00"",""2023-09-23 09:27:00"",Yoga,1032,Jane,Smith,49,Female,""1995-02-07"",Atlanta,Student"
"user_3213,gym_4,""2023-03-23 12:43:00"",""2023-03-23 13:19:00"",CrossFit,380,Michael,Miller,63,Female,""2004-07-19"",Miami,Pro"
"user_1657,gym_5,""2023-01-16 16:53:00"",""2023-01-16 17:57:00"",Swimming,1199,Chris,Rodriguez,60,Female,""1981-05-27"",Seattle,Student"
"user_1897,gym_1,""2023-05-29 15:17:00"",""2023-05-29 17:46:00"",Weightlifting,610,Michael,Moore,25,Male,""1981-07-26"",Austin,Student"
"user_1090,gym_3,""2023-02-26 13:09:00"",""2023-02-26 14:31:00"",CrossFit,1450,Daniel,Smith,39,Male,""1997-03-15"",San Francisco,Student"
"user_483,gym_2,""2023-05-11 06:09:00"",""2023-05-11 07:59:00"",Cardio,1752,Daniel,Davis,36,Male,""1970-07-22"",Boston,Pro"
"user_309,gym_8,""2023-04-02 09:26:00"",""2023-04-02 10:59:00"",Swimming,314,Daniel,Moore,34,Female,""1976-01-16"",Orlando,Basic"
"user_593,gym_6,""2023-06-21 19:26:00"",""2023-06-21 20:24:00"",Swimming,1306,Emily,Johnson,52,Female,""1992-05-27"",Las Vegas,Basic"
"user_3844,gym_1,""2023-04-13 18:02:00"",""2023-04-13 19:52:00"",Weightlifting,859,Sarah,Smith,42,Male,""1990-03-23"",Boston,Student"
"user_1019,gym_2,""2023-08-10 08:26:00"",""2023-08-10 09:17:00"",CrossFit,708,Laura,Brown,31,Male,""1962-11-04"",Boston,Student"
"user_4494,gym_2,""2023-02-19 19:17:00"",""2023-02-19 20:04:00"",Swimming,1322,Sarah,Davis,23,Male,""1969-06-19"",Las Vegas,Pro"
"user_4565,gym_8,""2023-05-30 08:44:00"",""2023-05-30 09:27:00"",Pilates,1087,Emily,Moore,64,Male,""1994-01-28"",Austin,Student"
"user_4713,gym_5,""2023-07-14 18:33:00"",""2023-07-14 19:15:00"",Pilates,1558,Chris,Brown,39,Female,""2001-08-16"",Atlanta,Pro"
"user_4193,gym_9,""2023-08-06 11:19:00"",""2023-08-06 12:24:00"",Yoga,929,Daniel,Brown,37,Male,""1993-01-28"",Boston,Basic"
"user_3262,gym_2,""2023-03-26 17:26:00"",""2023-03-26 18:12:00"",Cardio,714,Laura,Davis,21,Male,""1985-11-03"",Detroit,Student"
"user_4291,gym_6,""2023-02-11 12:46:00"",""2023-02-11 15:40:00"",CrossFit,864,Linda,Brown,64,Female,""1988-03-11"",Denver,Basic"
"user_1358,gym_7,""2023-08-28 14:06:00"",""2023-08-28 16:33:00"",Pilates,483,Jane,Williams,59,Non-binary,""1998-07-24"",Las Vegas,Basic"
"user_83,gym_3,""2023-07-13 06:38:00"",""2023-07-13 08:44:00"",CrossFit,727,Linda,Smith,62,Non-binary,""1984-09-06"",Orlando,Basic"
"user_251,gym_5,""2023-01-05 07:06:00"",""2023-01-05 08:31:00"",Cardio,378,Jane,Jones,35,Female,""1986-03-19"",Detroit,Student"
"user_1094,gym_3,""2023-05-02 08:38:00"",""2023-05-02 11:18:00"",Weightlifting,714,Linda,Martinez,27,Female,""1965-08-06"",Seattle,Pro"
"user_2388,gym_1,""2023-01-24 08:16:00"",""2023-01-24 09:13:00"",Swimming,910,David,Miller,25,Female,""1998-11-18"",Orlando,Basic"
"user_1409,gym_8,""2023-06-14 17:50:00"",""2023-06-14 18:34:00"",Yoga,677,Jane,Garcia,19,Male,""1991-08-07"",Miami,Student"
"user_1482,gym_3,""2023-09-01 14:22:00"",""2023-09-01 15:39:00"",Cardio,320,Jane,Davis,59,Female,""2002-05-26"",Denver,Basic"
"user_3212,gym_4,""2023-03-03 16:27:00"",""2023-03-03 18:51:00"",Cardio,955,Robert,Jones,51,Female,""1995-06-04"",Detroit,Basic"
"user_1099,gym_7,""2023-08-23 19:45:00"",""2023-08-23 21:23:00"",Cardio,311,Jane,Williams,64,Female,""1980-11-26"",Detroit,Pro"
"user_4196,gym_9,""2023-05-28 11:06:00"",""2023-05-28 11:48:00"",Cardio,249,John,Johnson,28,Female,""1966-09-18"",Orlando,Pro"
"user_3729,gym_3,""2023-03-21 17:50:00"",""2023-03-21 20:39:00"",CrossFit,783,Michael,Miller,20,Male,""1960-04-20"",Denver,Pro"
"user_3893,gym_4,""2023-04-11 06:54:00"",""2023-04-11 08:59:00"",Yoga,1580,Jane,Johnson,26,Female,""1984-02-04"",Austin,Student"
"user_733,gym_4,""2023-08-28 07:17:00"",""2023-08-28 07:58:00"",Swimming,1371,John,Johnson,50,Female,""1962-04-28"",Boston,Pro"
"user_323,gym_9,""2023-08-06 10:46:00"",""2023-08-06 11:45:00"",Pilates,1015,Robert,Davis,38,Male,""1983-01-18"",San Francisco,Student"
"user_2058,gym_10,""2023-09-11 14:24:00"",""2023-09-11 16:28:00"",Cardio,284,Jane,Miller,23,Female,""2001-11-13"",Denver,Basic"
"user_3061,gym_8,""2023-10-15 20:47:00"",""2023-10-15 21:39:00"",CrossFit,706,Linda,Wilson,41,Female,""2001-04-08"",Orlando,Pro"
"user_3701,gym_1,""2023-08-06 15:20:00"",""2023-08-06 17:17:00"",Weightlifting,290,Sarah,Miller,53,Male,""1989-08-10"",Austin,Student"
"user_3385,gym_2,""2023-10-14 20:25:00"",""2023-10-14 22:27:00"",Cardio,775,Michael,Smith,62,Female,""1985-12-18"",Orlando,Student"
"user_1262,gym_7,""2023-03-03 18:21:00"",""2023-03-03 20:48:00"",CrossFit,609,Emily,Jones,54,Male,""1977-08-12"",Detroit,Student"
"user_806,gym_5,""2023-06-27 14:59:00"",""2023-06-27 16:59:00"",CrossFit,330,Robert,Garcia,46,Male,""1999-03-07"",Detroit,Student"
"user_1534,gym_6,""2023-09-17 15:36:00"",""2023-09-17 18:01:00"",Cardio,872,Laura,Martinez,56,Female,""2001-08-01"",Detroit,Basic"
"user_2042,gym_5,""2023-07-03 17:49:00"",""2023-07-03 20:05:00"",Weightlifting,1644,Robert,Rodriguez,61,Male,""2000-04-16"",Boston,Basic"
"user_4226,gym_8,""2023-06-22 07:25:00"",""2023-06-22 08:06:00"",Weightlifting,1193,Daniel,Davis,59,Female,""1962-05-31"",Seattle,Pro"
"user_3825,gym_2,""2023-07-23 14:07:00"",""2023-07-23 16:08:00"",Weightlifting,1471,Laura,Davis,26,Male,""1996-04-04"",Las Vegas,Basic"
"user_3457,gym_8,""2023-10-02 17:12:00"",""2023-10-02 19:22:00"",Weightlifting,1218,Daniel,Rodriguez,58,Male,""1960-09-24"",Orlando,Pro"
"user_3665,gym_6,""2023-10-13 07:07:00"",""2023-10-13 08:40:00"",CrossFit,1007,Linda,Miller,55,Male,""1996-01-14"",Boston,Pro"
"user_3097,gym_7,""2023-05-18 14:49:00"",""2023-05-18 17:00:00"",Yoga,459,Sarah,Jones,47,Male,""1994-11-29"",Miami,Pro"
"user_4660,gym_2,""2023-05-07 06:28:00"",""2023-05-07 09:07:00"",Cardio,854,Robert,Garcia,38,Female,""1992-12-04"",Las Vegas,Pro"
"user_1354,gym_4,""2023-04-03 15:27:00"",""2023-04-03 16:39:00"",CrossFit,1095,Jane,Garcia,42,Male,""1990-11-26"",Boston,Pro"
"user_149,gym_9,""2023-01-18 13:17:00"",""2023-01-18 14:32:00"",Swimming,690,Michael,Williams,49,Female,""1970-12-15"",Boston,Pro"
"user_1784,gym_7,""2023-08-25 09:21:00"",""2023-08-25 09:58:00"",Pilates,423,David,Williams,51,Female,""1983-10-18"",Austin,Student"
"user_2276,gym_2,""2023-03-28 16:53:00"",""2023-03-28 18:00:00"",Swimming,1879,Laura,Davis,44,Male,""1985-11-26"",Miami,Pro"
"user_615,gym_7,""2023-08-08 12:31:00"",""2023-08-08 15:12:00"",Weightlifting,1468,Laura,Garcia,46,Male,""1968-08-08"",Atlanta,Pro"
"user_1825,gym_6,""2023-08-08 12:45:00"",""2023-08-08 14:08:00"",Pilates,696,Sarah,Brown,25,Female,""1972-10-26"",Atlanta,Basic"
"user_240,gym_4,""2023-08-17 17:13:00"",""2023-08-17 18:38:00"",Yoga,747,Laura,Garcia,36,Male,""2005-08-26"",Orlando,Student"
"user_913,gym_4,""2023-04-11 20:29:00"",""2023-04-11 22:42:00"",Cardio,914,Chris,Miller,27,Female,""2005-09-06"",Atlanta,Student"
"user_3014,gym_9,""2023-03-01 16:33:00"",""2023-03-01 18:55:00"",Yoga,1645,Laura,Jones,39,Male,""2001-10-28"",Austin,Student"
"user_3754,gym_7,""2023-02-24 11:21:00"",""2023-02-24 13:56:00"",Cardio,1785,Laura,Brown,20,Female,""1979-04-23"",Orlando,Basic"
"user_159,gym_4,""2023-02-21 13:30:00"",""2023-02-21 14:46:00"",Cardio,1621,Emily,Johnson,53,Male,""1973-03-25"",Austin,Student"
"user_4659,gym_8,""2023-06-02 20:38:00"",""2023-06-02 23:11:00"",Yoga,999,Jane,Williams,42,Male,""1959-05-18"",Atlanta,Pro"
"user_4572,gym_5,""2023-08-04 07:03:00"",""2023-08-04 09:02:00"",Cardio,507,Emily,Smith,51,Female,""1964-02-29"",San Francisco,Student"
"user_548,gym_6,""2023-03-08 09:50:00"",""2023-03-08 12:32:00"",Yoga,336,Chris,Garcia,41,Female,""2005-06-29"",Orlando,Basic"
"user_2901,gym_9,""2023-01-21 17:51:00"",""2023-01-21 19:44:00"",Cardio,799,Laura,Brown,27,Male,""1980-01-31"",Denver,Student"
"user_2266,gym_3,""2023-06-29 08:11:00"",""2023-06-29 10:42:00"",Weightlifting,1194,Jane,Martinez,43,Male,""2003-02-27"",Seattle,Pro"
"user_755,gym_3,""2023-08-05 11:54:00"",""2023-08-05 14:19:00"",Cardio,1871,Jessica,Jones,31,Male,""1974-03-22"",Orlando,Pro"
"user_735,gym_5,""2023-03-25 07:34:00"",""2023-03-25 09:53:00"",Cardio,647,Chris,Moore,58,Female,""1997-10-10"",Seattle,Student"
"user_3792,gym_3,""2023-07-30 18:19:00"",""2023-07-30 19:37:00"",Cardio,586,Michael,Jones,25,Male,""2005-08-10"",Las Vegas,Basic"
"user_2829,gym_2,""2023-05-17 19:02:00"",""2023-05-17 21:46:00"",Cardio,431,Robert,Rodriguez,24,Female,""1960-09-19"",Detroit,Basic"
"user_4318,gym_9,""2023-08-21 17:18:00"",""2023-08-21 19:29:00"",Weightlifting,1305,Michael,Jones,18,Female,""1992-05-03"",San Francisco,Student"
"user_2336,gym_4,""2023-06-09 16:39:00"",""2023-06-09 18:48:00"",CrossFit,335,Sarah,Wilson,50,Female,""1959-11-25"",Miami,Pro"
"user_1925,gym_5,""2023-02-06 06:17:00"",""2023-02-06 08:53:00"",CrossFit,439,Sarah,Davis,25,Female,""2002-01-03"",Detroit,Basic"
"user_524,gym_3,""2023-01-01 13:54:00"",""2023-01-01 15:44:00"",Weightlifting,1231,Daniel,Jones,43,Male,""1969-09-28"",Orlando,Student"
"user_1511,gym_6,""2023-02-05 07:28:00"",""2023-02-05 10:14:00"",Pilates,1003,Michael,Wilson,61,Male,""1996-12-31"",Las Vegas,Student"
"user_2747,gym_6,""2023-04-18 14:52:00"",""2023-04-18 15:23:00"",Cardio,836,Laura,Johnson,41,Female,""1989-06-18"",Las Vegas,Pro"
"user_4777,gym_6,""2023-01-17 07:03:00"",""2023-01-17 07:52:00"",CrossFit,667,Chris,Davis,49,Male,""1977-12-13"",Orlando,Student"
"user_618,gym_4,""2023-06-30 19:24:00"",""2023-06-30 21:41:00"",Cardio,872,Emily,Wilson,36,Female,""1968-09-25"",Austin,Basic"
"user_861,gym_5,""2023-07-13 17:21:00"",""2023-07-13 20:18:00"",CrossFit,1342,Daniel,Martinez,64,Female,""1989-07-25"",Austin,Basic"
"user_4489,gym_4,""2023-04-02 15:48:00"",""2023-04-02 16:21:00"",Pilates,1114,Jessica,Martinez,19,Male,""1988-08-01"",Detroit,Student"
"user_1308,gym_1,""2023-05-13 20:58:00"",""2023-05-13 23:11:00"",Swimming,589,Michael,Wilson,55,Male,""1975-03-21"",Austin,Basic"
"user_2901,gym_4,""2023-04-12 11:40:00"",""2023-04-12 14:00:00"",Pilates,325,Laura,Brown,27,Male,""1980-01-31"",Denver,Student"
"user_2822,gym_7,""2023-07-06 06:46:00"",""2023-07-06 09:14:00"",CrossFit,854,Michael,Williams,27,Male,""1968-06-07"",Detroit,Basic"
"user_3866,gym_9,""2023-05-06 11:57:00"",""2023-05-06 14:18:00"",Cardio,526,David,Davis,36,Non-binary,""1974-11-03"",Boston,Basic"
"user_3315,gym_8,""2023-01-17 16:23:00"",""2023-01-17 18:51:00"",Swimming,362,Jessica,Moore,24,Female,""1984-04-14"",Seattle,Pro"
"user_35,gym_9,""2023-02-16 10:26:00"",""2023-02-16 11:00:00"",Yoga,1617,Chris,Garcia,64,Male,""1975-10-05"",San Francisco,Pro"
"user_2101,gym_8,""2023-03-15 10:34:00"",""2023-03-15 12:19:00"",Pilates,472,Daniel,Brown,34,Female,""1967-05-23"",Miami,Pro"
"user_1380,gym_1,""2023-05-18 06:32:00"",""2023-05-18 07:52:00"",CrossFit,1501,Michael,Smith,53,Female,""2000-10-11"",Miami,Pro"
"user_4246,gym_6,""2023-06-05 09:55:00"",""2023-06-05 12:33:00"",Pilates,680,Emily,Brown,41,Female,""1976-06-07"",Miami,Pro"
"user_437,gym_1,""2023-05-19 17:39:00"",""2023-05-19 18:33:00"",Cardio,1711,John,Miller,29,Male,""2001-03-12"",Denver,Student"
"user_4546,gym_8,""2023-04-20 07:13:00"",""2023-04-20 09:03:00"",CrossFit,1471,Michael,Martinez,45,Male,""2005-01-03"",San Francisco,Basic"
"user_2573,gym_5,""2023-09-20 06:26:00"",""2023-09-20 07:29:00"",Yoga,1163,Sarah,Davis,43,Female,""1990-03-20"",Denver,Basic"
"user_4363,gym_2,""2023-04-17 14:38:00"",""2023-04-17 16:15:00"",Weightlifting,404,John,Jones,50,Male,""1964-08-21"",Orlando,Student"
"user_3980,gym_5,""2023-01-07 20:51:00"",""2023-01-07 23:36:00"",Pilates,547,David,Jones,53,Female,""1986-06-14"",Austin,Pro"
"user_309,gym_8,""2023-09-25 11:33:00"",""2023-09-25 12:05:00"",CrossFit,2018,Daniel,Moore,34,Female,""1976-01-16"",Orlando,Basic"
"user_4361,gym_4,""2023-05-25 14:43:00"",""2023-05-25 15:22:00"",Cardio,487,Emily,Martinez,57,Female,""1990-09-09"",Seattle,Student"
"user_492,gym_10,""2023-02-14 11:42:00"",""2023-02-14 14:09:00"",Yoga,357,Emily,Wilson,19,Male,""1993-09-23"",Orlando,Basic"
"user_522,gym_9,""2023-03-18 12:20:00"",""2023-03-18 14:09:00"",Cardio,839,Linda,Johnson,25,Female,""1973-08-10"",Denver,Pro"
"user_1915,gym_5,""2023-01-26 08:59:00"",""2023-01-26 11:40:00"",Swimming,577,Sarah,Miller,29,Non-binary,""1963-02-06"",Boston,Basic"
"user_2926,gym_4,""2023-03-13 13:58:00"",""2023-03-13 16:10:00"",CrossFit,1021,Chris,Miller,59,Non-binary,""1976-09-21"",Seattle,Student"
"user_1369,gym_4,""2023-02-22 07:38:00"",""2023-02-22 10:27:00"",CrossFit,1463,Jane,Davis,24,Male,""1966-08-05"",Atlanta,Student"
"user_3291,gym_4,""2023-04-04 20:53:00"",""2023-04-04 22:57:00"",Yoga,722,Michael,Rodriguez,41,Female,""1998-03-10"",Atlanta,Pro"
"user_2142,gym_3,""2023-05-30 09:17:00"",""2023-05-30 11:50:00"",Pilates,1597,Sarah,Williams,51,Male,""2002-05-22"",Austin,Student"
"user_3230,gym_2,""2023-08-05 09:51:00"",""2023-08-05 11:01:00"",Pilates,932,Michael,Moore,39,Male,""1997-03-28"",Seattle,Pro"
"user_4130,gym_5,""2023-08-08 13:55:00"",""2023-08-08 14:34:00"",Pilates,470,Michael,Brown,34,Female,""1990-11-20"",Atlanta,Pro"
"user_2849,gym_5,""2023-01-06 10:42:00"",""2023-01-06 12:54:00"",CrossFit,341,Emily,Johnson,62,Female,""1985-07-25"",Atlanta,Pro"
"user_3578,gym_1,""2023-09-16 19:25:00"",""2023-09-16 20:42:00"",Cardio,1184,Chris,Jones,38,Male,""1980-01-22"",San Francisco,Basic"
"user_2572,gym_5,""2023-10-09 13:58:00"",""2023-10-09 16:16:00"",CrossFit,818,Michael,Smith,38,Male,""1990-05-13"",Orlando,Pro"
"user_233,gym_1,""2023-03-16 15:55:00"",""2023-03-16 16:31:00"",CrossFit,1200,Chris,Davis,26,Male,""2001-06-01"",Seattle,Basic"
"user_1623,gym_4,""2023-08-01 07:50:00"",""2023-08-01 10:29:00"",Swimming,1162,Michael,Jones,32,Male,""1978-10-31"",Orlando,Pro"
"user_2653,gym_4,""2023-03-30 15:28:00"",""2023-03-30 18:18:00"",Swimming,330,Michael,Brown,22,Male,""1988-10-23"",Seattle,Basic"
"user_1217,gym_4,""2023-05-25 19:30:00"",""2023-05-25 21:27:00"",Weightlifting,1556,Jane,Moore,47,Female,""1997-03-09"",Atlanta,Basic"
"user_3540,gym_1,""2023-08-12 19:02:00"",""2023-08-12 21:45:00"",Pilates,611,Chris,Garcia,60,Female,""1977-12-31"",Austin,Pro"
"user_522,gym_4,""2023-09-24 16:15:00"",""2023-09-24 17:48:00"",Swimming,1804,Linda,Johnson,25,Female,""1973-08-10"",Denver,Pro"
"user_4733,gym_3,""2023-07-20 12:55:00"",""2023-07-20 14:38:00"",Weightlifting,533,Sarah,Jones,32,Male,""1970-04-20"",Atlanta,Pro"
"user_2835,gym_9,""2023-08-09 19:46:00"",""2023-08-09 22:33:00"",Pilates,490,Daniel,Jones,54,Female,""1963-08-28"",Boston,Basic"
"user_3067,gym_4,""2023-04-11 13:14:00"",""2023-04-11 13:54:00"",CrossFit,736,Chris,Rodriguez,25,Male,""1986-11-13"",Las Vegas,Student"
"user_3200,gym_4,""2023-01-08 17:59:00"",""2023-01-08 19:28:00"",Yoga,720,Robert,Wilson,34,Female,""1995-02-26"",Las Vegas,Student"
"user_341,gym_8,""2023-05-31 07:26:00"",""2023-05-31 10:22:00"",Yoga,1012,Robert,Wilson,58,Female,""1959-12-21"",San Francisco,Pro"
"user_2745,gym_8,""2023-03-15 20:00:00"",""2023-03-15 22:37:00"",CrossFit,1288,Emily,Garcia,32,Female,""1976-07-06"",Atlanta,Basic"
"user_3947,gym_5,""2023-07-31 17:55:00"",""2023-07-31 19:02:00"",Cardio,498,Daniel,Martinez,46,Female,""2002-01-20"",Miami,Student"
"user_3939,gym_4,""2023-08-23 16:02:00"",""2023-08-23 17:06:00"",Cardio,210,Jane,Miller,52,Male,""1959-09-10"",Denver,Pro"
"user_59,gym_2,""2023-05-25 18:13:00"",""2023-05-25 20:38:00"",CrossFit,1552,Robert,Garcia,34,Male,""1974-10-28"",Austin,Pro"
"user_3254,gym_6,""2023-09-11 07:29:00"",""2023-09-11 09:33:00"",Weightlifting,955,Sarah,Jones,31,Male,""1982-08-21"",Seattle,Student"
"user_4682,gym_5,""2023-02-25 12:20:00"",""2023-02-25 14:38:00"",Swimming,967,Chris,Wilson,58,Male,""1961-06-16"",Seattle,Student"
"user_243,gym_2,""2023-07-08 10:05:00"",""2023-07-08 11:18:00"",CrossFit,757,Linda,Johnson,36,Female,""2005-03-06"",Las Vegas,Student"
"user_228,gym_10,""2023-01-25 11:41:00"",""2023-01-25 13:01:00"",Cardio,1997,Emily,Wilson,23,Female,""2004-11-01"",Miami,Basic"
"user_4614,gym_6,""2023-06-06 16:38:00"",""2023-06-06 19:24:00"",Cardio,581,John,Brown,60,Female,""1997-04-04"",Denver,Student"
"user_2603,gym_3,""2023-05-04 09:00:00"",""2023-05-04 11:19:00"",Swimming,509,Emily,Garcia,18,Female,""1998-10-09"",Las Vegas,Basic"
"user_127,gym_4,""2023-09-16 12:34:00"",""2023-09-16 15:06:00"",Yoga,947,Emily,Garcia,44,Male,""1990-05-23"",Detroit,Student"
"user_4431,gym_4,""2023-08-04 18:23:00"",""2023-08-04 21:08:00"",CrossFit,636,John,Johnson,24,Male,""1992-02-15"",Miami,Pro"
"user_4854,gym_4,""2023-04-16 18:58:00"",""2023-04-16 20:57:00"",CrossFit,1029,Linda,Williams,52,Male,""1973-09-04"",Atlanta,Student"
"user_1432,gym_7,""2023-06-24 20:50:00"",""2023-06-24 23:07:00"",Weightlifting,1341,Sarah,Williams,61,Female,""1989-05-04"",Orlando,Student"
"user_2169,gym_3,""2023-01-26 09:05:00"",""2023-01-26 10:19:00"",Swimming,392,Chris,Smith,43,Female,""1967-12-01"",Miami,Basic"
"user_3960,gym_4,""2023-08-30 07:47:00"",""2023-08-30 08:21:00"",Swimming,501,Robert,Wilson,45,Male,""1977-05-13"",Orlando,Student"
"user_2749,gym_10,""2023-03-15 11:11:00"",""2023-03-15 13:09:00"",Swimming,288,Jane,Miller,30,Male,""1982-03-10"",Las Vegas,Pro"
"user_1309,gym_8,""2023-01-11 09:07:00"",""2023-01-11 10:59:00"",CrossFit,959,Chris,Davis,47,Male,""1960-06-04"",Austin,Pro"
"user_2126,gym_10,""2023-03-17 10:29:00"",""2023-03-17 11:20:00"",Yoga,949,Emily,Garcia,58,Female,""2002-10-20"",Las Vegas,Student"
"user_1594,gym_6,""2023-04-10 06:41:00"",""2023-04-10 09:18:00"",Weightlifting,1715,Sarah,Martinez,52,Female,""1979-02-03"",Denver,Student"
"user_4080,gym_9,""2023-01-09 12:19:00"",""2023-01-09 14:26:00"",Pilates,271,Jessica,Rodriguez,62,Non-binary,""1965-06-25"",Boston,Basic"
